scenario_id,ego_id,rule,repairability,model,TV,TC,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_14580_T-599,10038,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~g', '~f', 'e', '~j', '~d', '~i', '~k', '~h'}",2,-inf,0.000108242034912109,0.0560703277587891,0,0.0561785697937012
DEU_AachenBendplatz-1_102680_T-2699,10166,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",7,0,6.98566436767578E-05,0.0351338386535645,0.0211145877838135,0.0563182830810547
DEU_AachenBendplatz-1_102780_T-2799,10171,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",8,2,6.24656677246094E-05,0.0354089736938477,0.0211851596832275,0.0566565990447998
DEU_AachenBendplatz-1_82820_T-2839,10218,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",11,2,6.17504119873047E-05,0.0365974903106689,0.0200061798095703,0.0566654205322266
DEU_AachenBendplatz-1_82920_T-2939,10227,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",15,13,6.24656677246094E-05,0.0353243350982666,0.0214211940765381,0.0568079948425293
DEU_AachenBendplatz-1_131640_T-1659,10127,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",5,2,5.98430633544922E-05,0.0342192649841309,0.0226948261260986,0.056973934173584
DEU_AachenBendplatz-1_132600_T-2619,10181,R_IN4,error/failed with x and/or y coordinate outside of projection domain,"{'~j', '~n'}",6,-inf,1.9073486328125E-05,0.0578305721282959,0,0.057849645614624
DEU_AachenBendplatz-1_113820_T-3839,10260,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",12,9,6.17504119873047E-05,0.0364527702331543,0.0213363170623779,0.0578508377075195
DEU_AachenBendplatz-1_72400_T-2419,10100,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",11,7,6.58035278320312E-05,0.0362679958343506,0.0216403007507324,0.057974100112915
DEU_AachenBendplatz-1_112520_T-2539,10167,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",15,11,7.39097595214844E-05,0.0374376773834229,0.0206196308135986,0.058131217956543
DEU_AachenBendplatz-1_143820_T-3839,10299,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",10,7,6.72340393066406E-05,0.0333354473114014,0.0248434543609619,0.0582461357116699
DEU_AachenBendplatz-1_84580_T-4599,10361,R_IN1,bingo,"{'~a', 'b'}",14,13,3.29017639160156E-05,0.024517297744751,0.0241343975067139,0.0583775043487549
DEU_AachenBendplatz-1_16600_T-619,10059,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",18,17,6.12735748291016E-05,0.0385706424713135,0.0201294422149658,0.0587613582611084
DEU_AachenBendplatz-1_102400_T-2419,10153,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",16,14,6.65187835693359E-05,0.0354137420654297,0.0233476161956787,0.0588278770446777
DEU_AachenBendplatz-1_144920_T-4939,10366,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",8,4,6.91413879394531E-05,0.0340900421142578,0.0247690677642822,0.0589282512664795
DEU_AachenBendplatz-1_121080_T-1099,10056,R_IN1,bingo,"{'~a', 'b'}",2,1,2.47955322265625E-05,0.00929403305053711,0.029404878616333,0.0592336654663086
DEU_AachenBendplatz-1_174780_T-4799,10344,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",18,17,0.00006103515625,0.0352060794830322,0.0241162776947021,0.0593833923339844
DEU_AachenBendplatz-1_101960_T-1979,10120,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",12,9,6.17504119873047E-05,0.0376906394958496,0.0220146179199219,0.0597670078277588
DEU_AachenBendplatz-1_124160_T-4179,10276,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",7,4,5.96046447753906E-05,0.0359106063842773,0.0238363742828369,0.0598065853118897
DEU_AachenBendplatz-1_83780_T-3799,10288,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",16,15,6.53266906738281E-05,0.0375790596008301,0.0222203731536865,0.0598647594451904
DEU_AachenBendplatz-1_111740_T-1759,10108,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",2,-inf,9.32216644287109E-05,0.0601158142089844,0,0.0602090358734131
DEU_AachenBendplatz-1_111720_T-1739,10108,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",3,-inf,8.98838043212891E-05,0.0602598190307617,0,0.060349702835083
DEU_AachenBendplatz-1_16520_T-539,10047,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",3,-inf,8.79764556884766E-05,0.0614070892333984,0,0.0614950656890869
DEU_AachenBendplatz-1_163700_T-3719,10267,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",2,-inf,0.00010371208190918,0.061403751373291,0,0.0615074634552002
DEU_AachenBendplatz-1_113940_T-3959,10264,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",7,4,6.29425048828125E-05,0.0378074645996094,0.0246965885162354,0.0625669956207275
DEU_AachenBendplatz-1_161840_T-1859,10145,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",15,13,6.12735748291016E-05,0.039628267288208,0.0230743885040283,0.0627639293670654
DEU_AachenBendplatz-1_152640_T-2659,10164,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~g', '~f', 'e', '~j', '~d', '~i', '~k', '~h'}",2,-inf,8.63075256347656E-05,0.0626900196075439,0,0.0627763271331787
DEU_AachenBendplatz-1_151140_T-1159,10087,R_IN1,bingo,"{'~a', 'b'}",12,11,2.57492065429687E-05,0.0247619152069092,0.0266585350036621,0.0629241466522217
DEU_AachenBendplatz-1_133380_T-3399,10235,R_IN1,bingo,{'b'},18,16,1.69277191162109E-05,0.0349886417388916,0.0229499340057373,0.0637657642364502
DEU_AachenBendplatz-1_81520_T-1539,10114,R_IN1,bingo,"{'~a', 'b'}",14,13,2.64644622802734E-05,0.0295405387878418,0.0250222682952881,0.0638597011566162
DEU_AachenBendplatz-1_123280_T-3299,10205,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",12,5,6.81877136230469E-05,0.0404794216156006,0.0235316753387451,0.0640792846679688
DEU_AachenBendplatz-1_132320_T-2339,10172,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",14,10,6.07967376708984E-05,0.0426063537597656,0.0217926502227783,0.0644598007202148
DEU_AachenBendplatz-1_144500_T-4519,10344,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",15,11,6.81877136230469E-05,0.0421555042266846,0.0227794647216797,0.0650031566619873
DEU_AachenFrankenburg-1_202720_T-2739,10225,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~f', 'g', '~j', '~d', '~i', '~e', '~k', '~h'}",3,-inf,0.000091552734375,0.065082311630249,0,0.065173864364624
DEU_AachenBendplatz-1_81140_T-1159,10093,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",15,8,5.93662261962891E-05,0.0427672863006592,0.0223855972290039,0.0652122497558594
DEU_AachenBendplatz-1_131380_T-1399,10108,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",14,10,6.27040863037109E-05,0.0423583984375,0.0233528614044189,0.0657739639282227
DEU_AachenBendplatz-1_111360_T-1379,10090,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",13,4,6.27040863037109E-05,0.0390825271606445,0.0275669097900391,0.0667121410369873
DEU_AachenBendplatz-1_121740_T-1759,10096,R_IN1,bingo,"{'~a', 'b'}",17,15,2.47955322265625E-05,0.0376930236816406,0.0224266052246094,0.0673723220825195
DEU_AachenBendplatz-1_82760_T-2779,10212,R_IN1,bingo,"{'~a', 'b'}",14,12,2.93254852294922E-05,0.0365076065063477,0.021493673324585,0.0677289962768555
DEU_AachenBendplatz-1_93760_T-3779,10229,R_IN1,bingo,"{'~a', '~e', 'b'}",5,4,3.45706939697266E-05,0.0208735466003418,0.0288650989532471,0.0678017139434814
DEU_AachenBendplatz-1_153500_T-3519,10228,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",9,4,7.31945037841797E-05,0.0431535243988037,0.0249326229095459,0.0681593418121338
DEU_AachenBendplatz-1_142000_T-2019,10125,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",13,9,6.00814819335937E-05,0.0473852157592773,0.0208361148834229,0.0682814121246338
DEU_AachenBendplatz-1_1240_T-59,10007,R_IN1,bingo,"{'~a', 'b'}",4,3,2.59876251220703E-05,0.021406888961792,0.0280904769897461,0.0684411525726318
DEU_AachenBendplatz-1_154200_T-4219,10269,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",17,12,6.34193420410156E-05,0.0472259521484375,0.0214934349060059,0.0687828063964844
DEU_AachenBendplatz-1_173940_T-3959,10281,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",10,6,6.34193420410156E-05,0.0462803840637207,0.0226962566375732,0.069040060043335
DEU_AachenBendplatz-1_93620_T-3639,10217,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",12,6,6.55651092529297E-05,0.0489914417266846,0.0223267078399658,0.0713837146759033
DEU_AachenBendplatz-1_9760_T-779,10050,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",11,5,6.36577606201172E-05,0.0507771968841553,0.0220596790313721,0.0729005336761475
DEU_AachenBendplatz-1_155320_T-5339,10335,R_IN1,bingo,"{'~a', '~e', 'b'}",3,0,3.67164611816406E-05,0.0226593017578125,0.0290074348449707,0.0732979774475098
DEU_AachenBendplatz-1_8440_T-459,10035,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",9,0,6.41345977783203E-05,0.0510902404785156,0.022580623626709,0.0737349987030029
DEU_AachenBendplatz-1_143920_T-3939,10304,R_IN1,bingo,"{'~a', 'b'}",12,8,2.43186950683594E-05,0.0303432941436768,0.0276651382446289,0.0740475654602051
DEU_AachenBendplatz-1_103440_T-3459,10202,R_IN1,bingo,"{'~a', 'b'}",5,3,2.40802764892578E-05,0.0296247005462646,0.0264205932617187,0.0745816230773926
DEU_AachenBendplatz-1_15220_T-239,10018,R_IN1,bingo,"{'~a', '~e', 'b'}",7,4,4.05311584472656E-05,0.0319204330444336,0.0264630317687988,0.0754914283752441
