scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_162280_T-2299,10179,R_IN4,bingo,"{'~e', '~j', '~f', '~n'}",12,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.4080276489257812e-05,0.1898796558380127,0.03815603256225586,0.24535489082336426
DEU_AachenBendplatz-1_141640_T-1659,10098,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_134380_T-4399,10309,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'d', '~a', '~b', '~e'}",10,8,[],4.935264587402344e-05,0.0720820426940918,0.023511648178100586,0.0956430435180664
Nr of scenarios,13,Nr of infeasible trajectories,1,0.0769,Nr of repairable trajectories,12,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_125580_T-5599,10402,R_IN1,bingo,"{'b', '~a', '~e'}",10,6,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.673004150390625e-05,0.07735967636108398,0.03478384017944336,0.13124966621398926
DEU_AachenBendplatz-1_101260_T-1279,10083,R_IN4,bingo,"{'~n', '~e', '~f', '~j'}",11,6,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.2411346435546875e-05,0.16944050788879395,0.03463578224182129,0.22037315368652344
DEU_AachenBendplatz-1_102320_T-2339,10147,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', '~b', 'd'}",11,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.744529724121094e-05,0.05907392501831055,0.02104926109313965,0.0801706314086914
DEU_AachenBendplatz-1_102160_T-2179,10130,R_IN1,bingo,"{'b', '~a'}",11,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.695487976074219e-05,0.05822134017944336,0.028641223907470703,0.10089302062988281
DEU_AachenBendplatz-1_144920_T-4939,10367,R_IN1,bingo,"{'b', '~a'}",8,7,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.4080276489257812e-05,0.05875349044799805,0.025272130966186523,0.09816837310791016
DEU_AachenBendplatz-1_83420_T-3439,10262,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', '~b', 'd'}",11,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",7.033348083496094e-05,0.059609174728393555,0.021588802337646484,0.081268310546875
DEU_AachenBendplatz-1_124320_T-4339,10290,R_IN1,bingo,"{'b', '~a', '~e'}",10,7,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",8.654594421386719e-05,0.05037093162536621,0.03221774101257324,0.0986168384552002
DEU_AachenBendplatz-1_132580_T-2599,10183,R_IN1,bingo,"{'b', '~a', '~e'}",11,7,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.2901763916015625e-05,0.05851435661315918,0.03130936622619629,0.10610365867614746
DEU_AachenBendplatz-1_71480_T-1499,10069,R_IN1,bingo,"{'b', '~a', '~e'}",11,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.5789947509765625e-05,0.06002378463745117,0.027298927307128906,0.10187697410583496
DEU_AachenBendplatz-1_143920_T-3939,10304,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', '~b', 'd'}",12,10,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.744529724121094e-05,0.08708572387695312,0.01996302604675293,0.10709619522094727
DEU_AachenBendplatz-1_83340_T-3359,10255,R_IN1,bingo,"{'b', '~a', '~e'}",12,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.314018249511719e-05,0.055886268615722656,0.0239102840423584,0.13887977600097656
DEU_AachenBendplatz-1_143100_T-3119,10232,R_IN1,bingo,"{'b', '~a', '~e'}",11,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.361701965332031e-05,0.05897164344787598,0.028502225875854492,0.10297751426696777
DEU_AachenBendplatz-1_162040_T-2059,10162,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', '~b', 'd'}",11,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.935264587402344e-05,0.06735038757324219,0.02167987823486328,0.08907961845397949
DEU_AachenBendplatz-1_123880_T-3899,10251,R_IN1,bingo,"{'b', '~a', '~e'}",13,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.337860107421875e-05,0.06451821327209473,0.03009653091430664,0.1104888916015625
DEU_AachenBendplatz-1_132020_T-2039,10150,R_IN1,bingo,"{'b', '~a', '~e'}",12,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.5299530029296875e-05,0.07005739212036133,0.06421470642089844,0.14905643463134766
DEU_AachenBendplatz-1_154860_T-4879,10303,R_IN1,bingo,"{'b', '~a', '~e'}",12,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.337860107421875e-05,0.05970287322998047,0.026978731155395508,0.0996544361114502
DEU_AachenBendplatz-1_7120_T-139,10017,R_IN1,bingo,"{'b', '~a', '~e'}",13,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.719329833984375e-05,0.07041454315185547,0.04646944999694824,0.13259100914001465
DEU_AachenFrankenburg-1_265260_T-5279,10453,R_IN4,bingo,"{'~n', '~j', '~a', '~g', '~e', '~d', '~b', '~c', '~h', '~i'}",9,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.765655517578125e-05,0.09763240814208984,0.025458812713623047,0.13866353034973145
DEU_AachenBendplatz-1_143560_T-3579,10274,R_IN1,bingo,"{'b', '~a', '~e'}",12,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.552436828613281e-05,0.0571446418762207,0.036342620849609375,0.10724687576293945
DEU_AachenBendplatz-1_122380_T-2399,10146,R_IN1,bingo,"{'b', '~a', '~e'}",14,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.3855438232421875e-05,0.07732844352722168,0.031655073165893555,0.1218862533569336
Nr of scenarios,16,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,16,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_125560_T-5579,10400,R_IN1,bingo,"{'~e', 'b', '~a'}",13,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.1484832763671875e-05,0.07296872138977051,0.0334470272064209,0.12254786491394043
DEU_AachenBendplatz-1_161440_T-1459,10124,R_IN1,bingo,"{'~e', 'b', '~a'}",10,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",6.29425048828125e-05,0.04354047775268555,0.0302734375,0.0861668586730957
DEU_AachenBendplatz-1_81800_T-1819,10144,R_IN1,bingo,"{'~e', 'b', '~a'}",14,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.410743713378906e-05,0.07519197463989258,0.028339624404907227,0.11670207977294922
DEU_AachenBendplatz-1_124500_T-4519,10305,R_IN1,bingo,"{'~e', 'b', '~a'}",13,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.1484832763671875e-05,0.06858587265014648,0.032392024993896484,0.11390376091003418
DEU_AachenBendplatz-1_82520_T-2539,10192,R_IN1,bingo,"{'~e', 'b', '~a'}",14,11,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.673004150390625e-05,0.06509852409362793,0.02696704864501953,0.10267424583435059
DEU_AachenBendplatz-1_13520_T-539,10031,R_IN1,bingo,"{'~e', 'b', '~a'}",13,10,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.029273986816406e-05,0.056603431701660156,0.030284643173217773,0.09849214553833008
DEU_AachenBendplatz-1_155340_T-5359,10343,R_IN1,bingo,"{'~e', 'b', '~a'}",14,10,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.1484832763671875e-05,0.0646367073059082,0.0291900634765625,0.10576581954956055
DEU_AachenBendplatz-1_151140_T-1159,10087,R_IN1,bingo,"{'~e', 'b', '~a'}",12,11,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.00543212890625e-05,0.033669233322143555,0.030246734619140625,0.0752408504486084
DEU_AachenBendplatz-1_154820_T-4839,10300,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~b', '~a', '~e', 'd'}",13,12,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.817413330078125e-05,0.052539825439453125,0.02292180061340332,0.07551980018615723
DEU_AachenBendplatz-1_121020_T-1039,10053,R_IN1,bingo,"{'~e', 'b', '~a'}",13,11,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.410743713378906e-05,0.06060481071472168,0.04038429260253906,0.11069321632385254
DEU_AachenBendplatz-1_82760_T-2779,10212,R_IN1,bingo,"{'b', '~a'}",14,12,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.337860107421875e-05,0.05363655090332031,0.02348017692565918,0.08693790435791016
DEU_AachenBendplatz-1_84320_T-4339,10334,R_IN1,bingo,"{'~e', 'b', '~a'}",13,12,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.838539123535156e-05,0.038159847259521484,0.026262760162353516,0.07462811470031738
DEU_AachenBendplatz-1_142480_T-2499,10180,R_IN1,bingo,"{'~e', 'b', '~a'}",16,12,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.0531158447265625e-05,0.06137394905090332,0.026609182357788086,0.09776425361633301
DEU_AachenBendplatz-1_84580_T-4599,10361,R_IN1,bingo,"{'~e', 'b', '~a'}",14,13,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.0531158447265625e-05,0.029758214950561523,0.024638652801513672,0.06505966186523438
DEU_AachenBendplatz-1_81520_T-1539,10114,R_IN1,bingo,"{'~e', 'b', '~a'}",14,13,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.076957702636719e-05,0.03760337829589844,0.0247952938079834,0.07099461555480957
DEU_AachenBendplatz-1_73200_T-3219,10123,R_IN1,bingo,"{'~e', 'b', '~a'}",16,13,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.552436828613281e-05,0.06481480598449707,0.024453401565551758,0.09843134880065918
DEU_AachenBendplatz-1_151520_T-1539,10108,R_IN1,bingo,"{'b', '~a'}",15,13,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.7894973754882812e-05,0.05306077003479004,0.025034189224243164,0.08666253089904785
DEU_AachenBendplatz-1_101840_T-1859,10111,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~b', '~a', '~e', 'd'}",17,15,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.221366882324219e-05,0.054865121841430664,0.02419900894165039,0.0791163444519043
DEU_AachenBendplatz-1_121740_T-1759,10096,R_IN1,bingo,"{'~e', 'b', '~a'}",17,15,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.218650817871094e-05,0.04923391342163086,0.02423715591430664,0.0800943374633789
DEU_AachenBendplatz-1_1720_T-39,10013,R_IN1,bingo,"{'~e', 'b', '~a'}",16,15,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.315376281738281e-05,0.040192604064941406,0.03909420967102051,0.08640623092651367
Nr of scenarios,18,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,18,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_161200_T-1219,10100,R_IN1,bingo,"{'b', '~e', '~a'}",17,15,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.5299530029296875e-05,0.06120133399963379,0.022808313369750977,0.09611964225769043
DEU_AachenBendplatz-1_133380_T-3399,10235,R_IN1,bingo,"{'b', '~e', '~a'}",18,16,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.62396240234375e-05,0.047840118408203125,0.01988983154296875,0.07364773750305176
DEU_AachenBendplatz-1_15920_T-939,10064,R_IN1,bingo,"{'b', '~e', '~a'}",18,16,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.528594970703125e-05,0.07307910919189453,0.02262425422668457,0.10161161422729492
DEU_AachenBendplatz-1_122600_T-2619,10162,R_IN1,bingo,"{'b', '~e', '~a'}",18,16,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.600120544433594e-05,0.04812312126159668,0.02037978172302246,0.07437872886657715
DEU_AachenBendplatz-1_112180_T-2199,10139,R_IN1,bingo,"{'b', '~e', '~a'}",17,16,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.409385681152344e-05,0.05119919776916504,0.019396066665649414,0.07683134078979492
DEU_AachenBendplatz-1_174480_T-4499,10329,R_IN1,bingo,"{'b', '~e', '~a'}",18,17,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.5762786865234375e-05,0.08636093139648438,0.019701719284057617,0.11088871955871582
DEU_AachenBendplatz-1_82620_T-2639,10197,R_IN1,bingo,"{'b', '~e', '~a'}",18,17,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.3855438232421875e-05,0.04212832450866699,0.024056673049926758,0.07114863395690918
DEU_AachenBendplatz-1_133560_T-3579,10256,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~i', 'o', '~g', '~a', '~e', '~b', 'd', '~k', '~c', '~n', 'j', '~h', '~l', '~f'}",4,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",9.369850158691406e-05,0.22290420532226562,0.09001827239990234,0.3130161762237549
DEU_AachenBendplatz-1_162440_T-2459,10193,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~i', 'o', '~g', '~a', '~e', '~b', 'c', '~k', '~n', 'j', '~h', '~d', '~l', '~f'}",5,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",9.1552734375e-05,0.2677485942840576,0.11760568618774414,0.38544583320617676
DEU_AachenBendplatz-1_153060_T-3079,10203,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~i', 'o', '~g', '~a', '~b', '~e', 'c', '~k', '~n', 'j', '~h', '~d', '~l', '~f'}",6,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.00010347366333007812,0.30917882919311523,0.09305715560913086,0.40233945846557617
DEU_AachenFrankenburg-1_206020_T-6039,10462,R_IN4,bingo,"{'~n', '~j'}",5,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",1.7404556274414062e-05,0.09205293655395508,0.06453108787536621,0.1876068115234375
DEU_AachenBendplatz-1_81800_T-1819,10134,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~i', 'o', '~g', '~a', '~e', '~b', '~k', '~c', 'f', 'n', 'l', '~d', '~h', '~m', '~j'}",6,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.CONSTANT: 'constant velocity'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.000152587890625,0.2896244525909424,0.11110115051269531,0.4008781909942627
DEU_AachenBendplatz-1_121200_T-1219,10067,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~i', 'o', '~g', '~a', '~e', '~k', '~c', 'n', 'b', 'l', '~h', '~d', '~m', '~j', '~f'}",9,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.CONSTANT: 'constant velocity'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.0001232624053955078,0.3926420211791992,0.14014196395874023,0.532907247543335
DEU_AachenBendplatz-1_13720_T-739,10057,R_IN4,bingo,"{'~h', '~j', '~n'}",3,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.193450927734375e-05,0.07639408111572266,0.06065869331359863,0.16045594215393066
DEU_AachenFrankenburg-1_2120_T-39,10023,R_IN4,bingo,"{'~n', '~j'}",3,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.1457672119140625e-05,0.06893444061279297,0.07362508773803711,0.16730976104736328
DEU_AachenBendplatz-1_83000_T-3019,10226,R_IN4,bingo,"{'~n', '~j'}",4,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",1.8835067749023438e-05,0.07967352867126465,0.04064536094665527,0.17094087600708008
DEU_AachenFrankenburg-1_232260_T-2279,10208,R_IN4,bingo,"{'~n', '~j'}",5,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.0265579223632812e-05,0.08841824531555176,0.04591083526611328,0.16226434707641602
DEU_AachenBendplatz-1_91300_T-1319,10079,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_74520_T-4539,10173,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 198.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_92340_T-2359,10140,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 198.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nr of scenarios,12,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,12,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_83000_T-3019,10226,R_IN4,bingo,"{'~j', '~n'}",4,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.6464462280273438e-05,0.07968282699584961,0.0388178825378418,0.14162230491638184
DEU_AachenFrankenburg-1_232260_T-2279,10208,R_IN4,bingo,"{'~j', '~n'}",5,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.288818359375e-05,0.0873863697052002,0.027564525604248047,0.13842058181762695
DEU_AachenBendplatz-1_91300_T-1319,10079,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~j', 'n', '~g', '~c', '~i', 'b', '~h', '~a', '~k', '~e', '~f', 'o', '~d', '~m'}",4,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.CONSTANT: 'constant velocity'>, <Maneuver.KICKDOWN: 'kick-down'>]",9.679794311523438e-05,0.20022320747375488,0.09202885627746582,0.29234886169433594
DEU_AachenBendplatz-1_74520_T-4539,10173,R_IN4,bingo,"{'~j', '~n'}",5,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.0742416381835938e-05,0.09844827651977539,0.05196237564086914,0.1689305305480957
DEU_AachenBendplatz-1_92340_T-2359,10140,R_IN4,bingo,"{'~j', '~n'}",5,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",1.811981201171875e-05,0.06255960464477539,0.031256914138793945,0.1124575138092041
DEU_AachenBendplatz-1_73360_T-3379,10133,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenFrankenburg-1_27420_T-439,10067,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'l', 'n', '~j', '~g', '~c', '~i', 'b', '~h', '~a', '~k', '~e', '~f', 'o', '~d', '~m'}",5,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.00012493133544921875,0.1434950828552246,0.1214897632598877,0.2651097774505615
DEU_AachenBendplatz-1_13940_T-959,10069,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_93240_T-3259,10191,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_84260_T-4279,10324,R_IN4,bingo,"{'~j', '~n'}",6,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.1219253540039062e-05,0.07845854759216309,0.03233218193054199,0.1307384967803955
DEU_AachenBendplatz-1_1780_T-99,10004,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_11480_T-499,10039,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~j', 'n', '~g', '~h', 'c', '~a', '~k', '~b', '~f', '~e', 'o', '~d', '~i', '~m'}",9,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.00010347366333007812,0.38921046257019043,0.0886392593383789,0.4779531955718994
DEU_AachenBendplatz-1_141560_T-1579,10098,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenFrankenburg-1_264440_T-4459,10391,R_IN4,bingo,"{'~j', '~n'}",8,7,[<Maneuver.BRAKE: 'brake'>],2.5033950805664062e-05,0.07526445388793945,0.025772809982299805,0.11553645133972168
DEU_AachenBendplatz-1_1740_T-59,10003,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 194.69 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 36.49 GiB memory in use. Process 868545 has 950.00 MiB memory in use. Of the allocated memory 34.38 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_15160_T-179,10016,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 194.69 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 36.49 GiB memory in use. Process 868545 has 950.00 MiB memory in use. Of the allocated memory 34.38 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_152620_T-2639,10164,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 194.69 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 36.49 GiB memory in use. Process 868545 has 950.00 MiB memory in use. Of the allocated memory 34.38 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_8740_T-759,10051,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 194.69 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 36.49 GiB memory in use. Process 868545 has 950.00 MiB memory in use. Of the allocated memory 34.38 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
