scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-35_34_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_34_T-1.xml,19,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.4184617370010528,0.4602944610014674,0.4602944610014674,0.5890379560005385,17,inf,,45,0,paper_example
DEU_LocationALower-36_113_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_113_T-1.xml,14,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.2973074959991209,0.24485745100173517,0.24485745100173517,0.5803160290015512,11,inf,,1,0,paper_example
DEU_LocationALower-36_123_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_123_T-1.xml,15,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,1.899771153999609,16.14491412300049,16.14491412300049,,11,,,4452,0,paper_example
DEU_LocationALower-36_208_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_208_T-1.xml,8,R_G1_R_G3,0,12,rule_filtered,True,True,True,True,1.349125846001698,0.22214712500135647,0.22214712500135647,0.6335432710002351,7,inf,,1,0,paper_example
DEU_LocationALower-36_236_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_236_T-1.xml,6,R_G1_R_G3,0,11,rule_filtered,True,True,True,True,1.3646988420005073,0.22913653899740893,0.22913653899740893,0.5828490410021914,5,inf,,20,0,paper_example
DEU_LocationALower-36_269_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_269_T-1.xml,18,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3464079190016491,0.24403871499816887,0.24403871499816887,0.6542222159987432,16,inf,,1,0,paper_example
DEU_LocationALower-36_291_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_291_T-1.xml,13,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.4029739819998213,0.7126627340003324,0.7126627340003324,0.649052151999058,12,inf,,1,0,paper_example
DEU_LocationALower-36_61_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_61_T-1.xml,9,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.5043855010007974,0.25693621800019173,0.25693621800019173,0.6088041760012857,7,inf,,1,0,paper_example
DEU_LocationALower-37_1_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_1_T-1.xml,11,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3923731120012235,0.37296987599984277,0.37296987599984277,0.6192915389983682,8,inf,,33,0,paper_example
DEU_LocationALower-37_205_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_205_T-1.xml,15,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.4563503820027108,0.2502435130008962,0.2502435130008962,0.6033640239984379,14,inf,,1,0,paper_example
DEU_LocationALower-37_231_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_231_T-1.xml,23,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.7585107179984334,0.2684376360011811,0.2684376360011811,0.7267702710014419,22,inf,,1,0,paper_example
DEU_LocationALower-37_240_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_240_T-1.xml,8,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.6967976699997962,0.4394906480010832,0.4394906480010832,0.6459339390021341,6,inf,,45,0,paper_example
DEU_LocationALower-37_4_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_4_T-1.xml,22,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.543424942999991,0.25130593400172074,0.25130593400172074,0.6719090340011462,20,inf,,1,0,paper_example
DEU_LocationALower-29_192_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_192_T-1.xml,9,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.4371691619999183,0.2907677869989129,0.2907677869989129,0.8314016680014902,10,inf,,1,0,paper_example
