scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-33_96_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_96_T-1.xml,9,R_G3,0,20,rule_filtered,True,True,True,True,1.6531644539973058,0.28038857399951667,0.28038857399951667,0.5348271869988821,,inf,,1,0,paper_batch
DEU_LocationALower-34_120_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_120_T-1.xml,17,R_G3,0,20,rule_filtered,True,True,True,True,1.316994586999499,0.2658975129997998,0.2658975129997998,0.4225495470018359,,inf,,1,0,paper_batch
DEU_LocationALower-34_146_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_146_T-1.xml,14,R_G3,0,20,rule_filtered,True,True,True,True,1.42885100499916,0.2683338860006188,0.2683338860006188,0.4534252679986821,,inf,,1,0,paper_batch
DEU_LocationALower-34_147_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_147_T-1.xml,16,R_G3,0,20,rule_filtered,True,True,True,True,1.4293937539987382,0.33600729099998716,0.33600729099998716,0.6467779689992312,,inf,,1,0,paper_batch
DEU_LocationALower-34_163_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_163_T-1.xml,15,R_G3,0,20,rule_filtered,True,True,True,True,1.4550346579999314,0.3188379690000147,0.3188379690000147,0.6098764179987484,,inf,,1,0,paper_batch
DEU_LocationALower-34_179_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_179_T-1.xml,15,R_G3,0,20,rule_filtered,True,True,True,True,1.2431768000024022,0.23421628399955807,0.23421628399955807,0.4188688889989862,,inf,,1,0,paper_batch
DEU_LocationALower-34_37_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_37_T-1.xml,9,R_G3,0,19,rule_filtered,True,True,True,True,1.2020436719976715,0.2309804680007801,0.2309804680007801,0.4140514089995122,,inf,,1,0,paper_batch
DEU_LocationALower-34_49_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_49_T-1.xml,10,R_G3,0,20,rule_filtered,True,True,True,True,1.2069251630018698,0.21510438599943882,0.21510438599943882,0.5165537800021411,,inf,,1,0,paper_batch
DEU_LocationALower-34_96_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_96_T-1.xml,14,R_G3,0,20,rule_filtered,True,True,True,True,1.2355547539991676,0.2044770759966923,0.2044770759966923,0.4272268480017374,,inf,,1,0,paper_batch
DEU_LocationALower-35_126_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_126_T-1.xml,20,R_G3,0,20,rule_filtered,True,True,True,True,1.4482653300001402,0.30508325600021635,0.30508325600021635,0.697546360999695,,inf,,1,0,paper_batch
DEU_LocationALower-35_263_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_263_T-1.xml,12,R_G3,0,20,rule_filtered,True,True,True,True,1.285638621000544,0.3680913670032169,0.3680913670032169,0.4389738700010639,,inf,,41,0,paper_batch
DEU_LocationALower-35_34_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_34_T-1.xml,19,R_G3,0,20,rule_filtered,True,True,True,True,1.2508146120017045,0.22981931199683459,0.22981931199683459,0.5243317569984356,,inf,,1,0,paper_batch
DEU_LocationALower-36_113_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_113_T-1.xml,14,R_G3,0,20,rule_filtered,True,True,True,True,1.26188085800095,0.25348758600011934,0.25348758600011934,0.49759824899956584,,inf,,1,0,paper_batch
DEU_LocationALower-36_123_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_123_T-1.xml,15,R_G3,0,20,rule_filtered,True,True,True,True,1.3060108829995443,0.22213499899953604,0.22213499899953604,0.4709813049994409,,inf,,1,0,paper_batch
DEU_LocationALower-36_199_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_199_T-1.xml,19,R_G3,0,20,rule_filtered,True,True,True,True,1.3189861270002439,0.28791939199800254,0.28791939199800254,0.45816050799840013,,inf,,1,0,paper_batch
DEU_LocationALower-36_208_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_208_T-1.xml,8,R_G3,0,12,rule_filtered,True,True,True,True,1.3507087090001733,0.21212219899825868,0.21212219899825868,0.47641977999956,,inf,,1,0,paper_batch
DEU_LocationALower-36_236_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_236_T-1.xml,6,R_G3,0,11,rule_filtered,True,True,True,True,1.3041038859992113,0.19262101499771234,0.19262101499771234,0.4764844790006464,,inf,,3,0,paper_batch
DEU_LocationALower-36_263_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_263_T-1.xml,15,R_G3,0,20,rule_filtered,True,True,True,True,1.223037681000278,0.1916773330012802,0.1916773330012802,0.4470271190002677,,inf,,1,0,paper_batch
DEU_LocationALower-36_269_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_269_T-1.xml,18,R_G3,0,20,rule_filtered,True,True,True,True,1.2318787180010986,0.5501143299989053,0.5501143299989053,0.4704888269989169,,inf,,1,0,paper_batch
DEU_LocationALower-36_291_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_291_T-1.xml,13,R_G3,0,20,rule_filtered,True,True,True,True,1.211569553001027,0.1945449259983434,0.1945449259983434,0.458719371999905,,inf,,1,0,paper_batch
DEU_LocationALower-36_61_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-36_61_T-1.xml,9,R_G3,0,20,rule_filtered,True,True,True,True,1.2427316430002975,0.1877358509991609,0.1877358509991609,0.5402214280002227,,inf,,1,0,paper_batch
DEU_LocationALower-37_1_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_1_T-1.xml,11,R_G3,0,20,rule_filtered,True,True,True,True,1.232651842998166,0.2984004419995472,0.2984004419995472,0.48233341200102586,,inf,,33,0,paper_batch
DEU_LocationALower-37_121_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_121_T-1.xml,16,R_G3,0,20,rule_filtered,True,True,True,True,1.240380302999256,0.20509323599981144,0.20509323599981144,0.47101237700189813,,inf,,1,0,paper_batch
DEU_LocationALower-37_205_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_205_T-1.xml,15,R_G3,0,20,rule_filtered,True,True,True,True,1.1656535450019874,0.19146946299952106,0.19146946299952106,0.5181803000014042,,inf,,1,0,paper_batch
DEU_LocationALower-37_231_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_231_T-1.xml,23,R_G3,0,20,rule_filtered,True,True,True,True,1.174876935001521,0.21681838000222342,0.21681838000222342,0.5124220269972284,,inf,,1,0,paper_batch
DEU_LocationALower-37_235_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_235_T-1.xml,8,R_G3,0,16,rule_filtered,True,True,True,True,1.246917016000225,0.2084318080014782,0.2084318080014782,0.47933364499840536,,inf,,9,0,paper_batch
DEU_LocationALower-37_240_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_240_T-1.xml,8,R_G3,0,20,rule_filtered,True,True,True,True,1.1858241020017886,0.2152454780007247,0.2152454780007247,0.49087697499999194,,inf,,1,0,paper_batch
DEU_LocationALower-37_4_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_4_T-1.xml,22,R_G3,0,20,rule_filtered,True,True,True,True,1.253532119000738,0.21306421999906888,0.21306421999906888,0.49375559700274607,,inf,,1,0,paper_batch
