rule_group,scenario_id,ego_id,sat_solver_mode,monitor_ok,repair_ok,repaired,tv,tv_class,rule_to_tv,rule_to_tv_classes,iterations,error_type,error,captured_failure_lines,potential_masked_bug,wall_time
R_G1,DEU_LocationALower-33_16_T-1,12,domain_dpll,True,True,True,12,finite_positive,{'R_G1': 12},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.4160900115966797
R_G1,DEU_LocationALower-33_219_T-1,8,dpll,True,True,True,6,finite_positive,{'R_G1': 6},{'R_G1': 'finite_positive'},1,,,,False,0.9250349998474121
R_G1,DEU_LocationALower-33_219_T-1,8,domain_dpll,True,True,True,6,finite_positive,{'R_G1': 6},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,0.9433162212371826
R_G1,DEU_LocationALower-33_228_T-1,14,dpll,True,True,True,15,finite_positive,{'R_G1': 15},{'R_G1': 'finite_positive'},1,,,,False,1.0065340995788574
R_G1,DEU_LocationALower-33_228_T-1,14,domain_dpll,True,True,True,15,finite_positive,{'R_G1': 15},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,0.9782593250274658
R_G1,DEU_LocationALower-33_233_T-1,14,dpll,True,True,True,9,finite_positive,{'R_G1': 9},{'R_G1': 'finite_positive'},1,,,,False,0.974980354309082
R_G1,DEU_LocationALower-33_233_T-1,14,domain_dpll,True,True,True,9,finite_positive,{'R_G1': 9},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,0.9866535663604736
R_G1,DEU_LocationALower-33_261_T-1,13,dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},1,,,,False,1.0648388862609863
R_G1,DEU_LocationALower-33_261_T-1,13,domain_dpll,True,True,True,10,finite_positive,{'R_G1': 10},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0472772121429443
R_G1,DEU_LocationALower-33_265_T-1,22,dpll,True,True,True,13,finite_positive,{'R_G1': 13},{'R_G1': 'finite_positive'},1,,,,False,1.0518169403076172
R_G1,DEU_LocationALower-33_265_T-1,22,domain_dpll,True,True,True,13,finite_positive,{'R_G1': 13},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0515069961547852
R_G1,DEU_LocationALower-33_96_T-1,9,dpll,True,True,True,3,finite_positive,{'R_G1': 3},{'R_G1': 'finite_positive'},1,,,,False,1.0829429626464844
R_G1,DEU_LocationALower-33_96_T-1,9,domain_dpll,True,True,True,3,finite_positive,{'R_G1': 3},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0734062194824219
R_G1,DEU_LocationALower-34_120_T-1,17,dpll,True,True,True,19,finite_positive,{'R_G1': 19},{'R_G1': 'finite_positive'},1,,,,False,1.3071296215057373
R_G1,DEU_LocationALower-34_120_T-1,17,domain_dpll,True,True,True,19,finite_positive,{'R_G1': 19},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0503582954406738
R_G1,DEU_LocationALower-34_146_T-1,14,dpll,True,True,True,12,finite_positive,{'R_G1': 12},{'R_G1': 'finite_positive'},1,,,,False,0.9760942459106445
R_G1,DEU_LocationALower-34_146_T-1,14,domain_dpll,True,True,True,12,finite_positive,{'R_G1': 12},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,0.9567680358886719
R_G1,DEU_LocationALower-34_147_T-1,16,dpll,True,True,True,16,finite_positive,{'R_G1': 16},{'R_G1': 'finite_positive'},1,,,,False,0.9837708473205566
R_G1,DEU_LocationALower-34_147_T-1,16,domain_dpll,True,True,True,16,finite_positive,{'R_G1': 16},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0036108493804932
R_G1,DEU_LocationALower-34_163_T-1,15,dpll,True,True,True,11,finite_positive,{'R_G1': 11},{'R_G1': 'finite_positive'},2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 13 with prop in_same_lane__0_1.,False,1.1075129508972168
R_G1,DEU_LocationALower-34_163_T-1,15,domain_dpll,True,True,True,11,finite_positive,{'R_G1': 11},{'R_G1': 'finite_positive'},2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 1 with prop in_same_lane__0_1.",False,1.0851662158966064
R_G1,DEU_LocationALower-34_179_T-1,15,dpll,True,True,True,14,finite_positive,{'R_G1': 14},{'R_G1': 'finite_positive'},1,,,,False,1.0614452362060547
R_G1,DEU_LocationALower-34_179_T-1,15,domain_dpll,True,True,True,14,finite_positive,{'R_G1': 14},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0808634757995605
R_G1,DEU_LocationALower-14_14_T-1,13,dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},1,,,,False,1.1641724109649658
R_G1,DEU_LocationALower-14_14_T-1,13,domain_dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.1631455421447754
R_G1,DEU_LocationALower-34_49_T-1,10,dpll,True,True,True,5,finite_positive,{'R_G1': 5},{'R_G1': 'finite_positive'},1,,,,False,1.3480470180511475
R_G1,DEU_LocationALower-34_49_T-1,10,domain_dpll,True,True,True,5,finite_positive,{'R_G1': 5},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0692939758300781
R_G1,DEU_LocationALower-34_96_T-1,14,dpll,True,True,True,8,finite_positive,{'R_G1': 8},{'R_G1': 'finite_positive'},1,,,,False,0.9920625686645508
R_G1,DEU_LocationALower-34_96_T-1,14,domain_dpll,True,True,True,8,finite_positive,{'R_G1': 8},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0041441917419434
R_G1,DEU_LocationALower-35_263_T-1,12,dpll,True,True,True,5,finite_positive,{'R_G1': 5},{'R_G1': 'finite_positive'},1,,,,False,1.0548686981201172
R_G1,DEU_LocationALower-35_263_T-1,12,domain_dpll,True,True,True,5,finite_positive,{'R_G1': 5},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.079070806503296
R_G1,DEU_LocationALower-36_113_T-1,14,dpll,True,True,True,12,finite_positive,{'R_G1': 12},{'R_G1': 'finite_positive'},1,,,,False,1.04534912109375
R_G1,DEU_LocationALower-36_113_T-1,14,domain_dpll,True,True,True,12,finite_positive,{'R_G1': 12},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.034658670425415
R_G1,DEU_LocationALower-36_123_T-1,15,dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 18 with prop in_same_lane__0_1.,False,1.055633306503296
R_G1,DEU_LocationALower-36_123_T-1,15,domain_dpll,True,True,True,7,finite_positive,{'R_G1': 7},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0377001762390137
R_G1,DEU_LocationALower-36_208_T-1,8,dpll,True,True,True,3,finite_positive,{'R_G1': 3},{'R_G1': 'finite_positive'},1,,,,False,1.0223469734191895
R_G1,DEU_LocationALower-36_208_T-1,8,domain_dpll,True,True,True,3,finite_positive,{'R_G1': 3},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.046050786972046
R_G1,DEU_LocationALower-36_236_T-1,6,dpll,True,True,True,3,finite_positive,{'R_G1': 3},{'R_G1': 'finite_positive'},1,,,,False,0.9123070240020752
R_G1,DEU_LocationALower-36_236_T-1,6,domain_dpll,True,True,True,3,finite_positive,{'R_G1': 3},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,0.8827347755432129
R_G1,DEU_LocationALower-36_269_T-1,18,dpll,True,True,False,-inf,-inf,{'R_G1': -inf},{'R_G1': '-inf'},0,,repair returned None,,False,1.0774612426757812
R_G1,DEU_LocationALower-36_269_T-1,18,domain_dpll,True,True,True,7,finite_positive,{'R_G1': 7},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.1081609725952148
R_G1,DEU_LocationALower-36_291_T-1,13,dpll,True,True,True,11,finite_positive,{'R_G1': 11},{'R_G1': 'finite_positive'},1,,,,False,1.421837568283081
R_G1,DEU_LocationALower-36_291_T-1,13,domain_dpll,True,True,True,11,finite_positive,{'R_G1': 11},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.051900863647461
R_G1,DEU_LocationALower-36_61_T-1,9,dpll,True,True,True,18,finite_positive,{'R_G1': 18},{'R_G1': 'finite_positive'},1,,,,False,0.9947543144226074
R_G1,DEU_LocationALower-36_61_T-1,9,domain_dpll,True,True,True,18,finite_positive,{'R_G1': 18},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0167231559753418
R_G1,DEU_LocationALower-37_1_T-1,11,dpll,True,True,True,8,finite_positive,{'R_G1': 8},{'R_G1': 'finite_positive'},1,,,,False,1.1082978248596191
R_G1,DEU_LocationALower-37_1_T-1,11,domain_dpll,True,True,True,8,finite_positive,{'R_G1': 8},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0751080513000488
R_G1,DEU_LocationALower-37_205_T-1,15,dpll,True,True,True,15,finite_positive,{'R_G1': 15},{'R_G1': 'finite_positive'},1,,,,False,1.0261549949645996
R_G1,DEU_LocationALower-37_205_T-1,15,domain_dpll,True,True,True,15,finite_positive,{'R_G1': 15},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.044471025466919
R_G1,DEU_LocationALower-37_231_T-1,23,dpll,True,True,True,5,finite_positive,{'R_G1': 5},{'R_G1': 'finite_positive'},1,,,,False,1.2448551654815674
R_G1,DEU_LocationALower-37_231_T-1,23,domain_dpll,True,True,True,5,finite_positive,{'R_G1': 5},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.2166223526000977
R_G1,DEU_LocationALower-37_240_T-1,8,dpll,True,True,True,3,finite_positive,{'R_G1': 3},{'R_G1': 'finite_positive'},1,,,,False,0.973583459854126
R_G1,DEU_LocationALower-37_240_T-1,8,domain_dpll,True,True,True,3,finite_positive,{'R_G1': 3},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.017845869064331
R_G1,DEU_LocationALower-11_102_T-1,16,dpll,True,True,True,20,finite_positive,{'R_G1': 20},{'R_G1': 'finite_positive'},1,,,,False,1.0365979671478271
R_G1,DEU_LocationALower-11_102_T-1,16,domain_dpll,True,True,True,20,finite_positive,{'R_G1': 20},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0329768657684326
R_G1,DEU_LocationALower-12_167_T-1,12,dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 1 with prop in_same_lane__0_1.,False,1.1004021167755127
R_G1,DEU_LocationALower-12_167_T-1,12,domain_dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 19 with prop in_same_lane__0_1.",False,1.1377544403076172
R_G1,DEU_LocationALower-13_82_T-1,17,dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 18 with prop in_same_lane__0_1.,False,1.522629737854004
R_G1,DEU_LocationALower-13_82_T-1,17,domain_dpll,True,True,True,20,finite_positive,{'R_G1': 20},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.2360420227050781
R_G1,DEU_LocationALower-14_96_T-1,15,dpll,True,True,True,20,finite_positive,{'R_G1': 20},{'R_G1': 'finite_positive'},1,,,,False,1.1046533584594727
R_G1,DEU_LocationALower-14_96_T-1,15,domain_dpll,True,True,True,20,finite_positive,{'R_G1': 20},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.0720467567443848
R_G1,DEU_LocationALower-27_184_T-1,13,dpll,True,True,True,20,finite_positive,{'R_G1': 20},{'R_G1': 'finite_positive'},1,,,,False,1.0896177291870117
R_G1,DEU_LocationALower-27_184_T-1,13,domain_dpll,True,True,True,20,finite_positive,{'R_G1': 20},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.1076297760009766
R_G1,DEU_LocationALower-31_258_T-1,12,dpll,True,True,True,5,finite_positive,{'R_G1': 5},{'R_G1': 'finite_positive'},1,,,,False,1.1265573501586914
R_G1,DEU_LocationALower-31_258_T-1,12,domain_dpll,True,True,True,5,finite_positive,{'R_G1': 5},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.1011717319488525
R_G1,DEU_LocationALower-35_34_T-1,19,dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},1,,,,False,1.134303092956543
R_G1,DEU_LocationALower-35_34_T-1,19,domain_dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.1808600425720215
R_G1,DEU_LocationALower-37_235_T-1,8,dpll,True,True,True,2,finite_positive,{'R_G1': 2},{'R_G1': 'finite_positive'},2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 1 with prop in_same_lane__0_1.,False,0.9635186195373535
R_G1,DEU_LocationALower-37_235_T-1,8,domain_dpll,True,True,True,2,finite_positive,{'R_G1': 2},{'R_G1': 'finite_positive'},2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 1 with prop in_same_lane__0_1.",False,0.9427158832550049
R_G1,DEU_LocationALower-37_4_T-1,22,dpll,True,True,False,-inf,-inf,{'R_G1': -inf},{'R_G1': '-inf'},0,,repair returned None,,False,1.1988461017608643
R_G1,DEU_LocationALower-37_4_T-1,22,domain_dpll,True,True,True,20,finite_positive,{'R_G1': 20},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.2001824378967285
R_G1,DEU_LocationALower-36_263_T-1,15,dpll,True,True,True,6,finite_positive,{'R_G1': 6},{'R_G1': 'finite_positive'},1,,,,False,1.1296522617340088
R_G1,DEU_LocationALower-36_263_T-1,15,domain_dpll,True,True,True,6,finite_positive,{'R_G1': 6},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.5413382053375244
R_G1,DEU_LocationALower-30_258_T-1,22,dpll,True,True,True,10,finite_positive,{'R_G1': 10},{'R_G1': 'finite_positive'},1,,,,False,1.171534538269043
R_G1,DEU_LocationALower-30_258_T-1,22,domain_dpll,True,True,True,10,finite_positive,{'R_G1': 10},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.1363122463226318
R_G1,DEU_LocationALower-33_124_T-1,21,dpll,True,True,True,1,finite_positive,{'R_G1': 1},{'R_G1': 'finite_positive'},1,,,,False,1.2160515785217285
R_G1,DEU_LocationALower-33_124_T-1,21,domain_dpll,True,True,True,19,finite_positive,{'R_G1': 19},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.2613799571990967
R_G1,DEU_LocationALower-33_128_T-1,6,dpll,True,True,True,15,finite_positive,{'R_G1': 15},{'R_G1': 'finite_positive'},1,,,,False,1.240058183670044
R_G1,DEU_LocationALower-33_128_T-1,6,domain_dpll,True,True,True,15,finite_positive,{'R_G1': 15},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.2290465831756592
R_G1,DEU_LocationALower-33_183_T-1,25,dpll,True,True,True,6,finite_positive,{'R_G1': 6},{'R_G1': 'finite_positive'},1,,,,False,1.2823150157928467
R_G1,DEU_LocationALower-33_183_T-1,25,domain_dpll,True,True,True,6,finite_positive,{'R_G1': 6},{'R_G1': 'finite_positive'},1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,1.2721855640411377
R_G1,DEU_LocationALower-13_168_T-1,12,dpll,True,True,False,15,finite_positive,{'R_G1': 15},{'R_G1': 'finite_positive'},4,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: LP failed: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None) | * 	<VPRepairer>: VP repair failed for current SAT model: LP failed: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None) | * 	<VPRepairer>: VP repair failed for current SAT model: LP failed: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None) | * 	<VPRepairer>: VP repair failed for current SAT model: LP failed: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None) | *******   Repairing Failed ಠ_ಠ with 5 iteration(s)  *******,True,1.0917372703552246
