scenario_id,ego_id,sat_solver_mode,repairer_type,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_LocationALower-11_56_T-1,15,domain_dpll,smt,True,1,1,0,inf,0,0.0,7.557868957519531e-05,0.0,0.0,0.0,0.0,0.0,0.0354917049407959,0.2098848819732666,0.33147382736206055,0.5769259929656982,6.692734003067017,
DEU_LocationALower-11_64_T-1,18,domain_dpll,vp,True,1,15,0,inf,0,0.0023670196533203125,4.839897155761719e-05,0.0004277229309082031,0.00044918060302734375,0.0026023387908935547,0.0004000663757324219,0.0,0.0,0.0,0.0,0.006294727325439453,3.244706869125366,
DEU_LocationALower-11_64_T-1,18,domain_dpll,smt,True,1,15,14,inf,0,0.0,6.914138793945312e-05,0.0,0.0,0.0,0.0,0.0,0.053949594497680664,0.05379843711853027,0.12256097793579102,0.2303781509399414,3.978101968765259,
DEU_LocationALower-12_109_T-1,20,domain_dpll,vp,True,1,8,0,inf,0,0.0022416114807128906,5.030632019042969e-05,0.00042819976806640625,0.0004379749298095703,0.002584695816040039,0.0003190040588378906,0.0,0.0,0.0,0.0,0.0060617923736572266,2.7058353424072266,
DEU_LocationALower-12_109_T-1,20,domain_dpll,smt,True,1,8,7,inf,0,0.0,6.651878356933594e-05,0.0,0.0,0.0,0.0,0.0,0.037148475646972656,0.09312176704406738,0.21556329727172852,0.3459000587463379,4.901098251342773,
DEU_LocationALower-12_167_T-1,12,domain_dpll,vp,True,2,1,0,inf,0,0.0022156238555908203,9.012222290039062e-05,0.0004069805145263672,0.0004401206970214844,0.002716541290283203,0.0003898143768310547,0.0,0.0,0.0,0.0,0.00625920295715332,2.9702515602111816,
DEU_LocationALower-12_167_T-1,12,domain_dpll,smt,True,1,1,0,inf,0,0.0,6.890296936035156e-05,0.0,0.0,0.0,0.0,0.0,0.2195429801940918,0.32456302642822266,0.24618315696716309,0.7903580665588379,4.7548346519470215,
DEU_LocationALower-12_217_T-1,14,domain_dpll,vp,True,1,6,0,inf,0,0.002203226089477539,5.364418029785156e-05,0.0004982948303222656,0.0004508495330810547,0.0028858184814453125,0.00032520294189453125,0.0,0.0,0.0,0.0,0.006417036056518555,2.5373668670654297,
DEU_LocationALower-12_217_T-1,14,domain_dpll,smt,True,1,6,5,inf,0,0.0,8.082389831542969e-05,0.0,0.0,0.0,0.0,0.0,0.041106462478637695,0.18724465370178223,0.2796022891998291,0.5080342292785645,5.935162305831909,
DEU_LocationALower-12_52_T-1,26,domain_dpll,vp,True,1,7,0,inf,0,0.0052525997161865234,8.368492126464844e-05,0.0009927749633789062,0.001068115234375,0.003934144973754883,0.0005953311920166016,0.0,0.0,0.0,0.0,0.011926651000976562,3.481222629547119,
DEU_LocationALower-12_52_T-1,26,domain_dpll,smt,True,1,7,6,inf,0,0.0,5.7697296142578125e-05,0.0,0.0,0.0,0.0,0.0,0.03918933868408203,0.157881498336792,0.13418936729431152,0.3313179016113281,5.586674690246582,
DEU_LocationALower-13_162_T-1,21,domain_dpll,vp,True,1,10,0,inf,0,0.0022504329681396484,4.649162292480469e-05,0.00045800209045410156,0.0004792213439941406,0.002832174301147461,0.00037407875061035156,0.0,0.0,0.0,0.0,0.006440401077270508,2.956063747406006,
DEU_LocationALower-13_162_T-1,21,domain_dpll,smt,True,1,10,9,inf,0,0.0,8.034706115722656e-05,0.0,0.0,0.0,0.0,0.0,0.03528404235839844,0.14467883110046387,0.20641446113586426,0.3864576816558838,3.966923713684082,
DEU_LocationALower-13_167_T-1,17,domain_dpll,vp,True,1,2,0,inf,0,0.005097389221191406,7.772445678710938e-05,0.0008113384246826172,0.0009238719940185547,0.0035822391510009766,0.0005483627319335938,0.0,0.0,0.0,0.0,0.011040925979614258,2.9108617305755615,
DEU_LocationALower-13_167_T-1,17,domain_dpll,smt,True,1,2,1,inf,0,0.0,7.200241088867188e-05,0.0,0.0,0.0,0.0,0.0,0.01826333999633789,0.2584109306335449,0.3621253967285156,0.6388716697692871,5.049928903579712,
DEU_LocationALower-13_168_T-1,12,domain_dpll,vp,False,4,6,0,,0,0.0022630691528320312,0.00022459030151367188,0.003156900405883789,0.0026085376739501953,0.0,0.0,0.0,0.0,0.0,0.0,0.008253097534179688,2.9062047004699707,repair returned None
DEU_LocationALower-13_168_T-1,12,domain_dpll,smt,False,4,6,5,,0,0.0,0.0002269744873046875,0.0,0.0,0.0,0.0,0.0,0.05631685256958008,0,0,0.056543827056884766,3.8855528831481934,repair returned None
DEU_LocationALower-13_214_T-1,21,domain_dpll,vp,True,2,14,0,inf,0,0.004731178283691406,0.00013566017150878906,0.00089263916015625,0.0010216236114501953,0.008672475814819336,0.0006687641143798828,0.0,0.0,0.0,0.0,0.01612234115600586,2.7994399070739746,
